Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Address,City,Postal Code,Sale Price,Phone
Klein,Nash,2097,Personal Care,2022-12-15,12,Cancelled,LA,59643 Terrace Avenue,New Orleans,70112,818,337-293-4366
Norman,Stephanie,2098,Pets,2022-12-21,17,Delivered,LA,1404 Spring Street,Shreveport,71101,1045,504-982-4959
Cisneros,Sabrina,2099,Home & Kitchen,2022-12-10,17,Cancelled,LA,41418 Ash Street,Baton Rouge,70802,1839,225-531-7269
Serrano,Laura,2100,Sports & Outdoors,2022-12-04,7,In Transit,GA,75676 Cherry Street,Atlanta,30303,90,229-859-3953
Thornton,Augustus,2101,Sports & Outdoors,2022-12-19,5,Shipped,NC,22539 Spring Street,Columbia,29201,1640,336-341-5764
Burns,Russell,2102,Personal Care,2022-12-24,7,Delivered,FL,25724 Jackson Street,Fleming Island,32003,161,727-624-3637
Atkins,Joel,2103,Pets,2022-12-02,8,Shipped,GA,30619 Lakeview Avenue,Savannah,31401,1859,762-616-7931
Williams,Sutton,2104,Electronics,2022-12-01,6,Delivered,SC,77428 Rose Street,Camden,29020,1267,843-491-2155
Parra,Remington,2105,Pets,2022-12-24,20,In Transit,GA,45669 Willow Avenue,Savannah,31401,256,470-235-3276
Stone,Isabel,2106,Personal Care,2022-12-03,12,Cancelled,NC,54639 Lake Shore Drive,Asheville,28801,1208,252-265-4604
Best,Francesca,2107,Clothing,2022-12-15,19,In Transit,NC,45644 Cedar Street,Charlotte,28202,310,336-843-8930
Eaton,Violet,2108,Electronics,2022-12-21,17,Shipped,AL,66841 Cherry Lane,Mobile,36602,1083,251-330-6221
Martinez,Journee,2109,Books,2022-12-02,4,Delivered,FL,34883 Vineyard Drive,Fleming Island,32003,404,727-756-2329
Carson,Marley,2110,Pets,2022-12-31,16,Shipped,SC,13610 Franklin Street,Bluffton,29910,1658,854-413-6377
Hill,Valentina,2111,Sports & Outdoors,2022-12-06,20,Cancelled,FL,72726 Central Avenue,Stuart,34994,724,305-235-9132
Gordon,Jett,2112,Electronics,2022-12-08,4,Shipped,SC,4462 Valley View Drive,Greenville,29601,1054,843-626-1523
Hobbs,Adalyn,2113,Pets,2022-12-19,7,Shipped,LA,36855 Lincoln Street,Baton Rouge,70802,262,225-282-9277
Nguyen,Joshua,2114,Clothing,2022-12-26,20,Delivered,NC,69498 Holly Street,Columbia,29201,373,336-486-6528
Kaur,Martin,2115,Personal Care,2022-12-21,3,Delivered,NC,13943 Park Avenue,Chapel Hill,27514,1104,336-233-7605
Atkinson,Jose,2116,Sports & Outdoors,2022-12-14,8,Delivered,LA,37931 Elmwood Drive,Baton Rouge,70802,1283,337-604-7266
Knapp,Kendrick,2117,Clothing,2022-12-09,3,Cancelled,LA,19104 Hillcrest Avenue,Shreveport,71101,1539,225-301-6029
Ventura,Haven,2118,Books,2022-12-29,5,In Transit,GA,63900 High Street,Savannah,31401,1345,762-250-4661
Combs,Raphael,2119,Electronics,2022-12-27,15,In Transit,SC,83915 Riverside Drive,Camden,29020,479,843-615-3390
Truong,Zoey,2120,Pets,2022-12-29,15,Shipped,FL,65959 Third Street,Fleming Island,32003,1493,727-913-3197
Klein,Brody,2121,Personal Care,2022-12-20,10,Delivered,LA,78327 Forest Avenue,Covington,70433,1038,337-416-6146
House,Willow,2122,Personal Care,2022-12-14,20,Delivered,NC,61199 Hamilton Street,Charlotte,28202,973,336-834-4054
Vargas,Zayden,2123,Sports & Outdoors,2022-12-25,8,Delivered,GA,17663 Walnut Street,Atlanta,30303,319,770-902-1218
Bentley,Royalty,2124,Clothing,2022-12-30,16,Shipped,AL,47920 Willow Street,Birmingham,35203,1436,334-603-3203
Mcdonald,Adrian,2125,Electronics,2022-12-12,18,Delivered,FL,42801 Broadway,Palmetto,34221,1450,305-526-8012
Leblanc,Quinn,2126,Electronics,2022-12-16,2,Cancelled,NC,21439 High Street,Asheville,28801,1667,252-330-4229
Sutton,Zayn,2127,Personal Care,2022-12-05,10,In Transit,FL,79715 Walnut Street,Birmingham,35203,1080,305-254-6025
Bishop,Marley,2128,Home & Kitchen,2022-12-26,5,Delivered,LA,48691 Lakeview Drive,New Orleans,70112,654,337-215-9603
Holt,Aspen,2129,Electronics,2022-12-17,20,Delivered,GA,95723 Harrison Street,Avondale Estates,30002,1124,762-760-9530
Mack,Stevie,2130,Sports & Outdoors,2022-12-13,17,Cancelled,LA,74831 Terrace Avenue,Shreveport,71101,1200,318-338-3374
Chung,Remi,2131,Home & Kitchen,2022-12-16,11,Shipped,NC,40626 College Avenue,Chapel Hill,27514,11,704-307-4000
Nixon,Eleanor,2132,Sports & Outdoors,2022-12-02,8,Delivered,SC,21960 Vineyard Drive,Camden,29020,380,843-113-2976
Travis,Sawyer,2133,Sports & Outdoors,2022-12-16,12,Delivered,AL,28029 School Street,Mobile,36602,1832,334-363-3972
Calhoun,Aubree,2134,Personal Care,2022-12-02,13,Shipped,NC,22348 University Avenue,Chapel Hill,27514,198,252-590-8024
Frank,Collin,2135,Clothing,2022-12-30,12,Shipped,LA,50197 Sunset Avenue,New Orleans,70112,1596,504-503-3201
Cabrera,Kira,2136,Sports & Outdoors,2022-12-13,12,Delivered,GA,95465 Vineyard Drive,Atlanta,30303,1293,678-527-8027
Reynolds,Alayna,2137,Electronics,2022-12-16,12,Delivered,NC,42035 Center Street,Columbia,29201,1005,704-449-3485
Thornton,Luis,2138,Personal Care,2022-12-23,11,In Transit,SC,79775 Lakeview Avenue,Greenville,29601,1585,864-970-2343
Willis,Sabrina,2139,Sports & Outdoors,2022-12-04,3,Shipped,FL,39681 Spring Street,Birmingham,35203,85,352-957-2601
Crosby,Jasper,2140,Electronics,2022-12-20,6,Delivered,FL,47003 Jefferson Street,Birmingham,35203,578,407-332-2793
Marsh,Aubrey,2141,Home & Kitchen,2022-12-14,19,Shipped,FL,47836 Main Avenue,Stuart,34994,484,407-101-8664
Whitaker,Charlotte,2142,Electronics,2022-12-14,13,Delivered,NC,75773 Railroad Avenue,Columbia,29201,545,704-830-6764
Raymond,Abel,2143,Personal Care,2022-12-23,19,Delivered,LA,98432 Mulberry Street,Covington,70433,834,504-870-9737
Arias,Everett,2144,Books,2022-12-09,8,Shipped,SC,79504 Smith Street,Greenville,29601,16,843-698-7334
Morrison,Esme,2145,Pets,2022-12-18,13,Shipped,GA,10399 Elmwood Avenue,Avondale Estates,30002,768,404-399-2049
Jefferson,Delaney,2146,Home & Kitchen,2022-12-20,7,Delivered,GA,77610 Terrace Avenue,Atlanta,30303,125,470-219-1261
Ellis,Callan,2147,Clothing,2022-12-29,9,Shipped,NC,32954 Main Avenue,Charlotte,28202,370,336-987-2732
Kirby,Griffin,2148,Books,2022-12-25,7,Shipped,AL,48617 Lakeview Drive,Adamsville,35005,1538,205-787-9018
Burns,Danielle,2149,Electronics,2022-12-11,9,Shipped,GA,78575 Lakeview Drive,Atlanta,30303,283,706-762-2637
West,Kashton,2150,Home & Kitchen,2022-12-28,3,Delivered,FL,92715 Cherry Lane,St. Petersburg,33701,551,386-792-1645
Mueller,Poppy,2151,Personal Care,2022-12-11,10,Delivered,LA,79657 Glenwood Avenue,Shreveport,71101,1384,337-263-8604
Mann,Cody,2152,Pets,2022-12-26,16,Delivered,LA,55008 Elmwood Drive,New Orleans,70112,1418,337-944-8614
Simmons,Emiliano,2153,Home & Kitchen,2022-12-24,18,In Transit,AL,72144 Lake Street,Mobile,36602,616,334-662-3834
Bennett,Joy,2154,Personal Care,2022-12-16,9,Cancelled,SC,47583 Glenwood Avenue,Camden,29020,1330,803-348-5253
Saunders,Millie,2155,Books,2022-12-04,3,Delivered,FL,52727 Mulberry Street,Fleming Island,32003,1770,386-414-6797
Duffy,Warren,2156,Books,2022-12-26,13,Shipped,AL,53827 Park Street,Mobile,36602,1031,251-142-1717
Davila,Spencer,2157,Sports & Outdoors,2022-12-19,11,Delivered,AL,41621 Spring Street,Mobile,36602,995,256-698-1211
Cooper,Tristan,2158,Sports & Outdoors,2022-12-27,1,In Transit,LA,30635 College Avenue,Baton Rouge,70802,1549,225-521-5102
Barrett,Sawyer,2159,Home & Kitchen,2022-12-14,5,Delivered,GA,65707 Ridge Street,Avondale Estates,30002,573,478-561-9701
Drake,Mckenzie,2160,Sports & Outdoors,2022-12-28,14,Delivered,LA,93239 Chestnut Lane,New Orleans,70112,1426,337-646-3689
Crawford,Ryker,2161,Pets,2022-12-04,18,Delivered,GA,92169 Pennsylvania Avenue,Savannah,31401,1496,762-901-5513
Khan,Frances,2162,Electronics,2022-12-12,9,Shipped,FL,7264 Lakeview Avenue,Palmetto,34221,759,386-944-7842
Greer,Armani,2163,Home & Kitchen,2022-12-15,14,Shipped,NC,10721 Park Place,Chapel Hill,27514,1353,252-478-2584
Caldwell,Aylin,2164,Pets,2022-12-14,16,In Transit,SC,85383 Oak Street,Camden,29020,1279,843-470-4578
Fernandez,Dax,2165,Clothing,2022-12-13,8,Cancelled,FL,53936 Lake Shore Drive,St. Petersburg,33701,906,407-465-4243
Brown,Catherine,2166,Books,2022-12-23,10,Shipped,GA,12159 Glenwood Avenue,Atlanta,30303,1296,478-292-2264
Maldonado,Beckett,2167,Books,2022-12-23,1,Shipped,SC,8491 Orchard Avenue,Camden,29020,1221,843-303-2625
Greene,Muhammad,2168,Personal Care,2022-12-27,15,Cancelled,LA,8019 Chestnut Avenue,Baton Rouge,70802,844,337-701-9708
Hampton,Angelina,2169,Electronics,2022-12-19,13,Delivered,GA,32896 Pine Street,Columbus,31908,1342,404-997-1783
Mckenzie,Ivan,2170,Books,2022-12-08,4,Delivered,FL,66956 Main Avenue,Sunny Isles Beach,33160,17,407-517-1214
Muñoz,Carmen,2171,Pets,2022-12-04,16,Shipped,LA,83378 Fourth Street,Baton Rouge,70802,1100,318-290-1569
Cantrell,Myles,2172,Personal Care,2022-12-16,5,Shipped,SC,66491 Railroad Avenue,Charleston,29401,17,854-991-3122
Curtis,Blake,2173,Electronics,2022-12-17,1,Delivered,SC,30665 Ridge Street,Charleston,29401,1384,854-121-4061
Molina,Cole,2174,Books,2022-12-03,7,Cancelled,LA,89599 Church Street,New Orleans,70112,942,318-103-8819
Hughes,Kenneth,2175,Pets,2022-12-04,11,In Transit,LA,40412 Holly Street,Shreveport,71101,100,337-494-7911
Weiss,Fatima,2176,Books,2022-12-30,15,Delivered,NC,23321 Second Street,Asheville,28801,1248,704-259-1685
Dean,Maddox,2177,Personal Care,2022-12-21,2,Shipped,FL,3978 College Avenue,Palmetto,34221,1366,561-270-6550
Gutierrez,Joshua,2178,Sports & Outdoors,2022-12-29,2,Delivered,GA,25419 Center Street,Savannah,31401,738,770-921-5878
Briggs,Andy,2179,Pets,2022-12-23,2,Shipped,FL,7822 Pinecrest Drive,Birmingham,35203,1004,561-375-9865
Pierce,Connor,2180,Books,2022-12-14,19,Delivered,AL,90782 Glenwood Avenue,Adamsville,35005,1380,256-225-8951
Boyd,Evangeline,2181,Sports & Outdoors,2022-12-24,7,In Transit,GA,75268 Highland Drive,Savannah,31401,263,770-383-1221
Arellano,Aubrey,2182,Clothing,2022-12-02,15,Shipped,LA,50859 West Street,New Orleans,70112,1009,318-154-2342
Moses,Gabriella,2183,Clothing,2022-12-09,15,Cancelled,LA,85656 Hillcrest Avenue,New Orleans,70112,1270,504-239-8410
Luna,Wyatt,2184,Pets,2022-12-06,15,Shipped,AL,92454 Meadow Lane,Mobile,36602,763,251-402-6741
Clayton,Camille,2185,Electronics,2022-12-25,8,Shipped,LA,65980 Third Street,Shreveport,71101,1456,337-411-2526
Esparza,Connor,2186,Pets,2022-12-18,17,Cancelled,SC,34109 Second Street,Bluffton,29910,1199,854-474-9921
Cordova,Garrett,2187,Pets,2022-12-07,18,Delivered,AL,78434 Highland Avenue,Adamsville,35005,175,251-266-5682
Duncan,Erick,2188,Books,2022-12-13,6,Cancelled,SC,58941 Lake Street,Bluffton,29910,1045,854-437-6926
Kirk,Tobias,2189,Pets,2022-12-16,5,Shipped,AL,7778 Jackson Street,Mobile,36602,1415,251-458-3648
Floyd,Colin,2190,Home & Kitchen,2022-12-22,15,Delivered,FL,78354 Pine Street,Birmingham,35203,80,407-757-8760
Rojas,Eliza,2191,Clothing,2022-12-30,13,Delivered,SC,78314 Chestnut Street,Camden,29020,1362,864-799-8967
Singh,Elise,2192,Books,2022-12-11,17,Shipped,NC,96273 Washington Street,Chapel Hill,27514,1770,252-785-7026
Best,Allison,2193,Sports & Outdoors,2022-12-18,10,Shipped,FL,16541 River Road,Fleming Island,32003,1192,727-222-3747
Ferguson,Manuel,2194,Personal Care,2022-12-05,14,Delivered,LA,44219 Valley View Drive,Baton Rouge,70802,1204,225-292-9484
Sanford,Rosie,2195,Books,2022-12-24,8,Shipped,AL,40816 Franklin Street,Birmingham,35203,1488,334-933-8910
Dunn,Finley,2196,Electronics,2022-12-26,18,Shipped,GA,66085 Sunset Boulevard,Atlanta,30303,970,478-824-8809
Kelley,Aurora,2197,Personal Care,2022-12-08,4,Shipped,FL,39435 Cherry Lane,Stuart,34994,1852,727-756-2319
Livingston,Dominic,2198,Books,2022-12-19,9,Shipped,GA,30805 Grant Street,Savannah,31401,349,770-802-7098
Bailey,Kevin,2199,Clothing,2022-12-02,8,Shipped,SC,15132 Ridge Road,Greenville,29601,994,843-781-5135
Gardner,Karson,2200,Electronics,2022-12-29,8,Shipped,GA,66628 Vineyard Drive,Bainbridge,39828,1153,762-340-6901
Frost,Winter,2201,Clothing,2022-12-14,6,Delivered,SC,98644 Broadway,Camden,29020,1269,854-873-4616
Palacios,Vivian,2202,Sports & Outdoors,2022-12-07,1,Delivered,GA,62807 Highland Drive,Columbus,31901,548,706-115-7152
Melton,Kyle,2203,Books,2022-12-30,20,Shipped,GA,7960 Elmwood Avenue,Columbus,31901,649,762-268-6952
Suarez,Kate,2204,Books,2022-12-08,20,Cancelled,AL,19677 Main Street,Montgomery,36104,1119,938-935-2522
Merritt,Ezra,2205,Electronics,2022-12-18,7,In Transit,NC,57865 Park Street,Asheville,28801,800,704-484-1065
Hodge,River,2206,Pets,2022-12-06,17,Delivered,FL,77666 Sunset Drive,Birmingham,35203,718,352-306-5880
Clay,Lennox,2207,Pets,2022-12-03,13,Shipped,FL,49976 Ash Street,Birmingham,35203,175,407-648-3449
Knapp,Uriel,2208,Personal Care,2022-12-17,2,Delivered,FL,95355 North Street,Birmingham,35203,314,754-410-9607
Sexton,Stella,2209,Electronics,2022-12-19,20,Delivered,NC,28089 River Road,Charlotte,28202,410,336-630-4108
Luna,Sebastian,2210,Sports & Outdoors,2022-12-18,8,Delivered,AL,77224 Grant Street,Mobile,36602,1723,205-107-3912
Kirby,Sarai,2211,Books,2022-12-21,18,Shipped,LA,61890 Smith Street,Shreveport,71101,1167,225-683-3688
Daugherty,Aaliyah,2212,Home & Kitchen,2022-12-09,20,Shipped,AL,77797 Windsor Avenue,Birmingham,35203,1837,256-722-2525
Armstrong,King,2213,Pets,2022-12-14,11,Cancelled,AL,37417 Jefferson Street,Mobile,36602,1622,205-525-7779
Frost,Jordan,2214,Home & Kitchen,2022-12-07,9,Shipped,LA,73106 Sunset Avenue,Baton Rouge,70802,1411,318-645-9108
Rhodes,Angelo,2215,Clothing,2022-12-23,14,Shipped,GA,52978 Magnolia Avenue,Columbus,31908,305,678-604-9834
Lucas,Ruth,2216,Personal Care,2022-12-24,1,Shipped,FL,34578 Pleasant Street,Palmetto,34221,1516,352-295-9874
Rice,Zayne,2217,Pets,2022-12-01,4,Shipped,NC,24010 Main Avenue,Asheville,28801,991,252-716-5451
Zuniga,Miracle,2218,Pets,2022-12-10,19,Delivered,FL,44213 Hamilton Street,Palmetto,34221,871,321-605-6217
Clements,Blair,2219,Pets,2022-12-22,20,Shipped,AL,67358 Terrace Avenue,Mobile,36602,501,938-561-5776
Butler,Natalie,2220,Personal Care,2022-12-19,18,Shipped,SC,75777 Elm Street,Greenville,29601,293,803-455-8424
Patel,Elian,2221,Pets,2022-12-12,6,Shipped,SC,80308 Main Avenue,Greenville,29601,353,854-600-4543
Gonzalez,Sterling,2222,Pets,2022-12-12,10,Delivered,SC,77401 Second Street,Charleston,29401,250,864-480-4741
Holmes,Bentley,2223,Personal Care,2022-12-12,13,Shipped,SC,91621 River Road,Camden,29020,102,864-475-1456
Sims,Frederick,2224,Electronics,2022-12-03,19,Delivered,GA,27674 Smith Street,Bainbridge,39828,843,470-164-6797
Shields,Elliot,2225,Books,2022-12-04,15,Delivered,GA,90581 Central Avenue,Atlanta,30303,1105,706-506-4291
Green,Ezra,2226,Books,2022-12-03,7,Delivered,SC,22750 Fifth Street,Greenville,29601,215,843-395-9051
Robbins,Crew,2227,Pets,2022-12-23,12,Shipped,LA,68270 River Road,Shreveport,71101,1865,318-125-1831
Salinas,Willow,2228,Books,2022-12-25,4,Cancelled,GA,68706 Sixth Street,Bainbridge,39828,1050,404-248-4929
Bond,Malachi,2229,Pets,2022-12-23,20,Shipped,LA,36199 Fairview Avenue,Shreveport,71101,1059,318-485-3209
Willis,Patrick,2230,Sports & Outdoors,2022-12-14,16,Shipped,LA,62176 Cedar Street,Covington,70433,1116,337-795-4890
Compton,Dallas,2231,Electronics,2022-12-13,19,Delivered,NC,72481 Court Street,Asheville,28801,49,704-863-4035
