Order ID,Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Manufacturer Price,Sale Price,Total Profit (GMROI),Sales Agent,Return Reason
1265,Mcpherson,Xiomara,1498,Home & Kitchen,2022-10-27,12,Delivered,LA,740,871,131,Kelly,
1266,Blevins,Logan,1499,Sports & Outdoors,2022-10-19,5,Shipped,SC,1185,1436,251,Terrence,
1267,Kaur,Athena,1500,Sports & Outdoors,2022-10-02,3,Delivered,GA,1315,1592,277,Brian,
1268,Conley,Elsie,1501,Sports & Outdoors,2022-10-28,11,Shipped,LA,845,996,151,Terrence,
1269,Kramer,Emersyn,1502,Electronics,2022-10-29,15,Delivered,GA,750,944,194,Terrence,
1270,Crosby,Talia,1503,Personal Care,2022-10-30,5,Cancelled,AL,930,1096,166,Priscilla,Quality Issue
1271,Carson,Charli,1504,Pets,2022-10-31,9,Shipped,SC,440,540,100,Daniel,
1272,Duran,Emilia,1505,Electronics,2022-10-08,8,Delivered,LA,1420,1650,230,Terrence,
1273,Velasquez,Collin,1506,Clothing,2022-10-25,9,Delivered,GA,860,1037,177,Terrence,
1274,Booker,Elise,1507,Sports & Outdoors,2022-10-02,14,In Transit,AL,1155,1440,285,Daniel,
1275,Sharp,Austin,1508,Sports & Outdoors,2022-10-12,11,Cancelled,SC,80,101,21,Brian,Received Wrong Item
1276,Harding,Walter,1509,Home & Kitchen,2022-10-16,3,Shipped,NC,1355,1674,319,Kelly,
1277,Lowery,Isabelle,1510,Electronics,2022-10-16,7,Shipped,GA,925,1148,223,Kelly,
1278,Huang,Lexi,1511,Books,2022-10-21,1,Delivered,LA,1190,1538,348,Kelly,
1279,Byrd,Charlotte,1512,Personal Care,2022-10-20,17,Shipped,NC,455,509,54,Priscilla,
1280,Peters,Selah,1513,Personal Care,2022-10-26,10,Shipped,AL,930,1058,128,Daniel,
1281,Estes,Genesis,1514,Home & Kitchen,2022-10-18,20,Delivered,FL,395,437,42,Kelly,
1282,Dodson,Noah,1515,Personal Care,2022-10-23,14,Delivered,AL,530,615,85,Brian,
1283,Chandler,Gideon,1516,Personal Care,2022-10-24,10,Shipped,FL,1030,1211,181,Terrence,
1284,Kane,Nolan,1517,Books,2022-10-20,4,Delivered,GA,680,794,114,Brian,
1285,Logan,Kimberly,1518,Sports & Outdoors,2022-10-21,4,Cancelled,AL,910,1177,267,Terrence,Late Delivery
1286,Beil,Kaleb,1519,Books,2022-10-05,13,Shipped,AL,1270,1594,324,Daniel,
1287,Gibbs,Patrick,1520,Electronics,2022-10-02,18,Delivered,FL,265,328,63,Priscilla,
1288,Gallagher,Lennox,1521,Pets,2022-10-24,20,Delivered,AL,685,789,104,Brian,
1289,Landry,Liam,1522,Pets,2022-10-31,1,In Transit,NC,390,477,87,Daniel,
1290,Horn,Damien,1523,Personal Care,2022-10-17,17,Delivered,LA,465,526,61,Brian,
1291,Black,Kimberly,1524,Clothing,2022-10-14,6,Shipped,AL,1315,1623,308,Kelly,
1292,Donovan,Denver,1525,Pets,2022-10-17,13,In Transit,GA,1080,1271,191,Priscilla,
1293,Hunter,Luna,1526,Electronics,2022-10-17,16,Delivered,SC,805,980,175,Priscilla,
1294,Stanton,Piper,1527,Books,2022-10-29,7,In Transit,GA,1220,1402,182,Priscilla,
1295,Bartlett,Manuel,1528,Sports & Outdoors,2022-10-19,5,Delivered,LA,265,305,40,Kelly,
1296,Nolan,Cooper,1529,Home & Kitchen,2022-10-09,1,Shipped,FL,300,353,53,Terrence,
1297,Strong,Oaklee,1530,Pets,2022-10-19,3,Delivered,GA,1280,1642,362,Kelly,
1298,Sellers,Gael,1531,Clothing,2022-10-08,16,Delivered,FL,1215,1551,336,Brian,
1299,Prince,Willa,1532,Personal Care,2022-10-20,18,Delivered,GA,960,1096,136,Priscilla,
1300,Flowers,Killian,1533,Personal Care,2022-10-09,18,Shipped,AL,240,286,46,Terrence,
1301,Henry,Cora,1534,Home & Kitchen,2022-10-30,20,Delivered,FL,155,184,29,Daniel,
1302,Nash,Hayden,1535,Books,2022-10-13,14,Cancelled,SC,465,577,112,Brian,Received Wrong Item
1303,Waller,Emerson,1536,Electronics,2022-10-26,8,Delivered,AL,970,1219,249,Kelly,
1304,Mahoney,Collins,1537,Clothing,2022-10-15,19,Shipped,FL,1325,1487,162,Daniel,
1305,Tate,Cora,1538,Home & Kitchen,2022-10-30,19,Shipped,GA,1180,1327,147,Kelly,
1306,Peña,Malachi,1539,Personal Care,2022-10-14,3,Delivered,SC,1285,1507,222,Priscilla,
1307,Daniels,Lilith,1540,Books,2022-10-22,20,Delivered,SC,790,1023,233,Priscilla,
1308,Rivers,Kylo,1541,Personal Care,2022-10-20,16,Shipped,SC,715,891,176,Daniel,
1309,Gates,Braxton,1542,Home & Kitchen,2022-10-26,19,Delivered,FL,700,886,186,Terrence,
1310,Erickson,Andre,1543,Electronics,2022-10-18,7,In Transit,FL,105,120,15,Brian,
1311,Chan,Cassidy,1544,Books,2022-10-22,15,In Transit,NC,760,927,167,Priscilla,
1312,Odom,Annalise,1545,Clothing,2022-10-27,5,Delivered,AL,1285,1433,148,Terrence,
1313,Kelly,Gregory,1546,Pets,2022-10-03,16,Delivered,FL,480,615,135,Brian,
1314,Wagner,Archer,1547,Pets,2022-10-11,13,Cancelled,SC,245,311,66,Terrence,Defective
1315,Kennedy,Hayden,1548,Books,2022-10-12,8,Delivered,LA,1220,1483,263,Terrence,
1316,Mccall,Weston,1549,Electronics,2022-10-17,11,Shipped,NC,700,784,84,Terrence,
1317,Case,Alana,1550,Pets,2022-10-25,18,Delivered,GA,290,344,54,Daniel,
1318,Castillo,Milani,1551,Clothing,2022-10-20,19,Delivered,AL,970,1130,160,Daniel,
1319,Torres,Karson,1552,Electronics,2022-10-20,11,Delivered,AL,1315,1455,140,Brian,
1320,Mitchell,Everett,1553,Sports & Outdoors,2022-10-04,18,Cancelled,FL,320,398,78,Priscilla,Late Delivery
1321,Singh,Paxton,1554,Electronics,2022-10-02,19,Shipped,FL,1060,1231,171,Terrence,
1322,Parra,Kingston,1555,Home & Kitchen,2022-10-03,4,Delivered,FL,1375,1648,273,Priscilla,
1323,Russo,Olivia,1556,Home & Kitchen,2022-10-21,12,In Transit,GA,30,33,3,Kelly,
1324,Mathews,Kendall,1557,Sports & Outdoors,2022-10-28,10,Delivered,GA,1050,1322,272,Priscilla,
1325,Tapia,Devin,1558,Pets,2022-10-06,17,In Transit,FL,1375,1782,407,Priscilla,
1326,Roberson,Fiona,1559,Books,2022-10-14,7,Shipped,AL,950,1234,284,Daniel,
1327,Patrick,Brinley,1560,Clothing,2022-10-30,1,Cancelled,NC,520,618,98,Kelly,Late Delivery
1328,Macdonald,Angelina,1561,Home & Kitchen,2022-10-19,15,Cancelled,NC,1270,1567,297,Daniel,Late Delivery
1329,Hester,Alora,1562,Electronics,2022-10-20,5,Delivered,AL,595,677,82,Priscilla,
1330,Levy,Aspen,1563,Home & Kitchen,2022-10-13,13,Shipped,LA,215,255,40,Kelly,
1331,Santana,Clark,1564,Books,2022-10-19,1,Delivered,GA,350,405,55,Brian,
1332,Deleon,Daleyza,1565,Home & Kitchen,2022-10-23,13,Shipped,LA,210,250,40,Priscilla,
1333,Harrell,Esteban,1566,Personal Care,2022-10-16,18,Shipped,AL,125,146,21,Priscilla,
1334,Ashley,Zaire,1567,Electronics,2022-10-05,12,In Transit,GA,1150,1376,226,Priscilla,
1335,Miranda,Diego,1568,Home & Kitchen,2022-10-14,2,In Transit,FL,965,1251,286,Daniel,
1336,Potter,Niko,1569,Clothing,2022-10-12,4,In Transit,FL,1290,1444,154,Priscilla,
1337,Wilkins,Maximus,1570,Books,2022-10-18,1,Shipped,AL,1125,1336,211,Brian,
1338,Watts,Paris,1571,Pets,2022-10-29,7,Delivered,AL,250,276,26,Priscilla,
1339,Hammond,Rosie,1572,Home & Kitchen,2022-10-05,19,Cancelled,NC,425,510,85,Kelly,Defective
1340,Pham,Mackenzie,1573,Clothing,2022-10-23,10,Cancelled,NC,1440,1746,306,Brian,Received Wrong Item
1341,Keller,Aylin,1574,Books,2022-10-12,3,Delivered,LA,1125,1371,246,Daniel,
1342,Nuñez,Juliana,1575,Home & Kitchen,2022-10-31,9,Shipped,AL,90,110,20,Priscilla,
1343,Ramirez,Robert,1576,Electronics,2022-10-20,15,Delivered,GA,1000,1236,236,Daniel,
1344,Reeves,Ezequiel,1577,Sports & Outdoors,2022-10-06,14,Shipped,GA,810,974,164,Terrence,
1345,Escobar,Dahlia,1578,Home & Kitchen,2022-10-07,1,Delivered,AL,440,557,117,Priscilla,
1346,Sanchez,Maya,1579,Sports & Outdoors,2022-10-03,6,Delivered,FL,935,1056,121,Priscilla,
1347,Cardenas,Ayla,1580,Personal Care,2022-10-29,15,Delivered,LA,620,794,174,Priscilla,
1348,Wilson,Santiago,1581,Books,2022-10-14,18,Shipped,GA,115,133,18,Daniel,
1349,Blevins,Alejandro,1582,Sports & Outdoors,2022-10-11,19,Delivered,LA,565,654,89,Terrence,
1350,Leon,Elliott,1583,Books,2022-10-18,15,Shipped,NC,1385,1704,319,Priscilla,
1351,Cooper,Nasir,1584,Personal Care,2022-10-30,15,Shipped,GA,685,774,89,Daniel,
1352,Norman,Calvin,1585,Pets,2022-10-05,3,Shipped,GA,1355,1573,218,Brian,
1353,Cherry,Aspen,1586,Home & Kitchen,2022-10-20,6,Shipped,SC,1395,1597,202,Priscilla,
1354,Ellis,Esme,1587,Sports & Outdoors,2022-10-27,15,Shipped,FL,1280,1561,281,Priscilla,
1355,Vega,Blake,1588,Books,2022-10-03,5,Shipped,GA,1305,1501,196,Priscilla,
1356,English,Oakley,1589,Electronics,2022-10-06,15,Shipped,LA,1385,1626,241,Priscilla,
1357,Costa,Brynlee,1590,Electronics,2022-10-01,15,Delivered,AL,1055,1162,107,Kelly,
1358,Francis,Amir,1591,Personal Care,2022-10-06,19,Shipped,LA,200,247,47,Kelly,
1359,Wallace,Reid,1592,Clothing,2022-10-19,15,Delivered,SC,130,143,13,Terrence,
1360,Johnston,Rebecca,1593,Sports & Outdoors,2022-10-31,14,Shipped,LA,70,81,11,Terrence,
1361,Palmer,Zuri,1594,Pets,2022-10-06,5,Shipped,SC,420,477,57,Terrence,
1362,Piñeda,Kyler,1595,Sports & Outdoors,2022-10-31,2,Shipped,AL,500,638,138,Brian,
1363,Barrera,Lennox,1596,Books,2022-10-21,6,Shipped,LA,910,1122,212,Daniel,
1364,English,Holden,1597,Clothing,2022-10-17,2,Delivered,AL,285,352,67,Terrence,
1365,Stafford,Elaina,1598,Sports & Outdoors,2022-10-20,14,Shipped,FL,865,1017,152,Brian,
1366,Smith,Ari,1599,Clothing,2022-10-08,5,Delivered,GA,735,885,150,Kelly,
1367,James,Parker,1600,Books,2022-10-22,9,Shipped,SC,1420,1800,380,Daniel,
1368,Hancock,Norah,1601,Home & Kitchen,2022-10-25,20,Cancelled,LA,90,115,25,Terrence,Quality Issue
1369,Coleman,Ruby,1602,Personal Care,2022-10-11,20,Shipped,AL,755,902,147,Priscilla,
1370,Boyle,Morgan,1603,Books,2022-10-23,5,Shipped,AL,730,840,110,Daniel,
1371,Whitehead,Ayla,1604,Sports & Outdoors,2022-10-12,1,Shipped,AL,620,767,147,Terrence,
1372,Bernal,Koa,1605,Sports & Outdoors,2022-10-23,1,Delivered,AL,340,400,60,Daniel,
1373,Walsh,Patrick,1606,Books,2022-10-03,20,Delivered,LA,180,222,42,Priscilla,
1374,Portillo,Logan,1607,Home & Kitchen,2022-10-14,17,Shipped,GA,1230,1466,236,Kelly,
1375,Torres,Jensen,1608,Clothing,2022-10-14,20,Shipped,NC,1445,1775,330,Brian,
1376,Kline,Lana,1609,Books,2022-10-14,17,Delivered,LA,1260,1607,347,Priscilla,
1377,Ahmed,Milani,1610,Personal Care,2022-10-15,2,Shipped,LA,660,792,132,Daniel,
1378,Weber,Laura,1611,Pets,2022-10-28,20,Shipped,AL,1070,1321,251,Kelly,
1379,Conner,Arthur,1612,Pets,2022-10-16,6,Shipped,SC,1415,1711,296,Priscilla,
1380,Reeves,Jayden,1613,Clothing,2022-10-20,3,Delivered,SC,850,994,144,Daniel,
1381,Ávila,Karson,1614,Clothing,2022-10-15,13,Shipped,AL,1415,1579,164,Kelly,
1382,Shepherd,Charli,1373,Sports & Outdoors,2022-10-26,12,Cancelled,SC,740,847,107,Brian,Unsatisfied
1383,Peterson,Armani,1615,Home & Kitchen,2022-10-02,10,Delivered,AL,400,496,96,Kelly,
1384,Oliver,Hattie,1616,Sports & Outdoors,2022-10-25,14,Delivered,FL,730,844,114,Kelly,
1385,Barajas,Teagan,1617,Sports & Outdoors,2022-10-25,8,Delivered,NC,180,229,49,Daniel,
1386,Duran,Amara,1618,Personal Care,2022-10-22,6,In Transit,NC,285,331,46,Brian,
1387,Poole,Damian,1619,Sports & Outdoors,2022-10-05,11,Cancelled,AL,45,51,6,Kelly,Received Wrong Item
1388,Harvey,Lane,1620,Books,2022-10-09,2,In Transit,FL,1350,1488,138,Brian,
1389,Campbell,Angela,1621,Sports & Outdoors,2022-10-24,19,Shipped,NC,740,887,147,Brian,
1390,Stuart,Molly,1622,Books,2022-10-25,19,Shipped,NC,1430,1713,283,Kelly,
1391,Blackwell,Adalynn,1623,Electronics,2022-10-05,5,Shipped,SC,545,635,90,Daniel,
1392,Burgess,Alexandria,1624,Books,2022-10-08,7,In Transit,GA,1110,1350,240,Kelly,
1393,Barajas,Avery,1625,Electronics,2022-10-16,7,Shipped,LA,395,447,52,Daniel,
1394,Frost,Judah,1626,Books,2022-10-17,8,Delivered,NC,370,474,104,Brian,
1395,Krueger,Kaia,1627,Sports & Outdoors,2022-10-07,16,Delivered,GA,710,855,145,Priscilla,
1396,Trejo,Josephine,1628,Home & Kitchen,2022-10-16,13,Shipped,NC,1405,1813,408,Priscilla,
1397,Bentley,Abel,1629,Sports & Outdoors,2022-10-21,20,Delivered,AL,1500,1756,256,Kelly,
1398,Flowers,Kali,1630,Books,2022-10-11,12,Delivered,AL,1100,1307,207,Priscilla,
1399,Elliott,Cooper,1631,Personal Care,2022-10-21,2,Delivered,AL,960,1106,146,Daniel,
1400,Combs,Grady,1632,Books,2022-10-15,15,Delivered,AL,270,314,44,Daniel,
1401,Landry,Dream,1633,Sports & Outdoors,2022-10-07,4,Shipped,SC,380,486,106,Daniel,
1402,Haley,Nathan,1634,Home & Kitchen,2022-10-15,12,Cancelled,LA,225,277,52,Daniel,Received Wrong Item
1403,Soto,Rory,1635,Pets,2022-10-23,4,Shipped,LA,660,804,144,Terrence,
1404,Pierce,Bianca,1636,Clothing,2022-10-26,18,Delivered,FL,1170,1332,162,Brian,
1405,Cisneros,Garrett,1637,Personal Care,2022-10-02,17,In Transit,AL,840,1066,226,Kelly,
1406,Zimmerman,Kaleb,1638,Home & Kitchen,2022-10-02,12,Shipped,NC,1150,1484,334,Kelly,
1407,Hahn,Stevie,1639,Electronics,2022-10-21,11,Delivered,SC,460,552,92,Priscilla,
1408,Gibson,Romeo,1640,Electronics,2022-10-07,10,Delivered,NC,1090,1411,321,Daniel,
1409,Rodriguez,August,1641,Books,2022-10-10,2,Cancelled,GA,1500,1771,271,Daniel,Unsatisfied
1410,Wilkinson,Maeve,1642,Personal Care,2022-10-08,5,Delivered,LA,560,633,73,Brian,
1411,Combs,Alonzo,1643,Clothing,2022-10-19,19,Delivered,GA,930,1202,272,Terrence,
1412,Archer,Layla,1644,Books,2022-10-12,17,Delivered,SC,300,380,80,Daniel,
1413,Rocha,Londyn,1645,Pets,2022-10-23,15,Shipped,GA,1390,1795,405,Terrence,
1414,Berry,Miracle,1646,Books,2022-10-20,8,Delivered,FL,915,1174,259,Terrence,
1415,Mcintosh,Luna,1647,Clothing,2022-10-17,10,Delivered,LA,250,324,74,Priscilla,
1416,Daugherty,Noelle,1648,Electronics,2022-10-07,2,Shipped,NC,790,995,205,Priscilla,
1417,Newton,Alessia,1649,Clothing,2022-10-04,20,Delivered,LA,405,488,83,Kelly,
1418,Livingston,Chloe,1650,Home & Kitchen,2022-10-20,20,Delivered,SC,1185,1323,138,Terrence,
1419,Stanley,Maxwell,1651,Electronics,2022-10-22,12,In Transit,NC,335,389,54,Kelly,
1420,Hunter,Leon,1652,Pets,2022-10-05,7,Delivered,SC,1015,1257,242,Daniel,
1421,Shepherd,Hayden,1653,Home & Kitchen,2022-10-03,3,Delivered,AL,520,621,101,Kelly,
1422,Serrano,Nora,1654,Pets,2022-10-07,10,In Transit,GA,315,401,86,Daniel,
1423,Fletcher,Lyra,1655,Home & Kitchen,2022-10-02,14,Delivered,AL,30,35,5,Priscilla,
1424,Santiago,Charli,1656,Electronics,2022-10-05,13,Delivered,NC,1060,1211,151,Daniel,
1425,Leal,Enzo,1657,Personal Care,2022-10-05,18,Delivered,GA,880,1030,150,Priscilla,
1426,Fitzgerald,Brooke,1658,Home & Kitchen,2022-10-31,4,Delivered,SC,1245,1424,179,Brian,
1427,Robertson,Finn,1659,Clothing,2022-10-13,11,Shipped,LA,475,530,55,Kelly,
1428,Goodwin,Brody,1660,Personal Care,2022-10-18,13,Shipped,FL,445,521,76,Brian,
1429,Nuñez,Kyle,1661,Electronics,2022-10-01,18,Delivered,AL,1245,1456,211,Daniel,
1430,Weber,Lennox,1662,Books,2022-10-02,17,Delivered,FL,1240,1564,324,Brian,
1431,Maynard,Chloe,1663,Electronics,2022-10-15,19,Cancelled,SC,165,195,30,Terrence,Quality Issue
1432,Beil,Jasper,1664,Personal Care,2022-10-20,4,Cancelled,FL,165,182,17,Kelly,Received Wrong Item
1433,Lee,Colin,1665,Personal Care,2022-10-26,5,Shipped,LA,260,290,30,Brian,
1434,Sandoval,Kash,1666,Home & Kitchen,2022-10-14,15,Shipped,AL,1110,1360,250,Daniel,
1435,Wolfe,Amari,1667,Home & Kitchen,2022-10-15,18,Delivered,GA,1370,1624,254,Kelly,
1436,Molina,Gideon,1668,Electronics,2022-10-04,20,In Transit,SC,370,436,66,Brian,
1437,Walton,Rosie,1669,Electronics,2022-10-11,9,Shipped,GA,575,693,118,Brian,
1438,Rush,Heidi,1670,Electronics,2022-10-19,10,Delivered,GA,1285,1418,133,Daniel,
1439,Harrison,Alison,1671,Clothing,2022-10-30,8,Delivered,AL,1485,1699,214,Brian,
1440,Anderson,Santino,1672,Personal Care,2022-10-20,2,Cancelled,AL,1025,1142,117,Priscilla,Received Wrong Item
1441,Henderson,Armani,1673,Pets,2022-10-21,4,Shipped,NC,340,396,56,Priscilla,
1442,Dawson,Ismael,1674,Clothing,2022-10-05,6,Cancelled,FL,1460,1619,159,Kelly,Quality Issue
1443,Porter,Felix,1675,Pets,2022-10-05,14,Delivered,AL,1170,1425,255,Brian,
1444,Singleton,Bradley,1676,Home & Kitchen,2022-10-15,13,Shipped,SC,870,1042,172,Priscilla,
1445,Castro,Gregory,1677,Sports & Outdoors,2022-10-18,20,In Transit,FL,530,588,58,Priscilla,
1446,Riley,Brooklynn,1678,Clothing,2022-10-25,11,Shipped,NC,250,293,43,Daniel,
1447,Kim,Ari,1679,Books,2022-10-21,10,Cancelled,AL,1065,1302,237,Terrence,Received Wrong Item
1448,Guerra,Briella,1680,Clothing,2022-10-31,10,Delivered,AL,1370,1619,249,Brian,
1449,Fischer,Jeremiah,1681,Personal Care,2022-10-11,6,Cancelled,GA,1215,1487,272,Terrence,Received Wrong Item
1450,Collins,Alaya,1682,Home & Kitchen,2022-10-04,1,Delivered,GA,145,185,40,Priscilla,
1451,Small,Ada,1683,Electronics,2022-10-22,16,Shipped,NC,1455,1750,295,Terrence,
1452,Perez,Aylin,1684,Clothing,2022-10-07,13,Delivered,GA,1210,1441,231,Kelly,
1453,Greene,Chance,1685,Clothing,2022-10-03,13,Delivered,NC,695,810,115,Terrence,
1454,Ballard,Rylie,1686,Pets,2022-10-14,18,In Transit,NC,155,173,18,Kelly,
1455,Nguyen,Kimberly,1687,Electronics,2022-10-15,19,Shipped,LA,95,109,14,Daniel,
1456,Alfaro,Kobe,1688,Electronics,2022-10-03,19,Shipped,LA,15,17,2,Terrence,
1457,Hensley,Sienna,1689,Home & Kitchen,2022-10-05,8,Shipped,GA,1360,1633,273,Brian,
1458,Stevenson,Landon,1690,Personal Care,2022-10-24,18,Delivered,LA,990,1279,289,Daniel,
1459,Pruitt,Jax,1691,Personal Care,2022-10-01,16,Shipped,AL,85,98,13,Terrence,
1460,Best,Aubrey,1692,Books,2022-10-07,7,Delivered,NC,1335,1520,185,Kelly,
1461,Barrett,Emanuel,1693,Pets,2022-10-27,2,Delivered,SC,1465,1686,221,Priscilla,
1462,Sandoval,Santiago,1694,Sports & Outdoors,2022-10-12,2,Delivered,AL,1310,1532,222,Terrence,
1463,Kaur,Matteo,1695,Personal Care,2022-10-30,3,Delivered,FL,210,235,25,Daniel,
1464,Barker,Richard,1696,Home & Kitchen,2022-10-25,16,In Transit,FL,300,339,39,Terrence,
1465,Porter,Frances,1697,Electronics,2022-10-18,2,In Transit,GA,505,638,133,Priscilla,
1466,Brown,Isabel,1698,Electronics,2022-10-02,11,Cancelled,LA,825,936,111,Priscilla,Received Wrong Item
1467,Strickland,Stephanie,1699,Personal Care,2022-10-09,4,Delivered,FL,100,126,26,Kelly,
1468,Nash,Callie,1700,Electronics,2022-10-03,7,Delivered,LA,400,468,68,Brian,
1469,Brandt,Legacy,1701,Electronics,2022-10-11,3,Delivered,SC,1350,1727,377,Kelly,
1470,Durham,William,1702,Home & Kitchen,2022-10-06,8,Shipped,GA,1215,1347,132,Daniel,
1471,Myers,Morgan,1703,Personal Care,2022-10-26,14,Cancelled,GA,955,1240,285,Terrence,Unsatisfied
1472,Brewer,Aubrey,1704,Electronics,2022-10-24,3,Cancelled,AL,605,702,97,Brian,Late Delivery
1473,Lucas,Rory,1705,Sports & Outdoors,2022-10-16,13,Shipped,NC,210,256,46,Kelly,
1474,Mercado,Leonel,1706,Personal Care,2022-10-14,13,Delivered,NC,265,305,40,Brian,
1475,Bates,Anya,1707,Clothing,2022-10-23,15,Delivered,GA,535,680,145,Kelly,
1476,Livingston,Annie,1708,Personal Care,2022-10-19,20,Shipped,LA,935,1169,234,Kelly,
1477,Sweeney,Willa,1709,Clothing,2022-10-29,18,Delivered,LA,930,1142,212,Brian,
1478,Hail,Jeremiah,1710,Electronics,2022-10-19,17,Shipped,NC,860,947,87,Daniel,
1479,Case,Valeria,1711,Home & Kitchen,2022-10-20,15,In Transit,LA,1055,1175,120,Terrence,
1480,Frazier,Genesis,1712,Electronics,2022-10-14,10,Shipped,SC,60,69,9,Kelly,
1481,Enriquez,Asa,1713,Books,2022-10-30,13,Shipped,AL,225,276,51,Kelly,
1482,Ayers,Amaya,1714,Electronics,2022-10-29,12,Shipped,GA,300,359,59,Kelly,
1483,Ramsey,Hank,1715,Personal Care,2022-10-25,8,Shipped,GA,1320,1571,251,Priscilla,
1484,Dixon,Kylo,1716,Personal Care,2022-10-16,13,Shipped,GA,1390,1558,168,Daniel,
1485,Kent,Kaia,1717,Books,2022-10-07,1,Delivered,AL,700,849,149,Priscilla,
1486,Castro,Nico,1718,Clothing,2022-10-16,18,Shipped,NC,170,210,40,Daniel,
1487,Richardson,Marlee,1719,Clothing,2022-10-12,8,In Transit,GA,405,480,75,Brian,
1488,Escobar,Madelyn,1720,Personal Care,2022-10-26,5,Shipped,FL,70,84,14,Brian,
1489,Carpenter,Bodie,1721,Electronics,2022-10-01,9,Delivered,NC,655,801,146,Priscilla,
1490,Mclean,Thea,1722,Sports & Outdoors,2022-10-13,9,Delivered,GA,1085,1311,226,Terrence,
1491,Duncan,Maryam,1723,Personal Care,2022-10-25,16,Delivered,SC,710,905,195,Terrence,
1492,Reed,Haven,1724,Home & Kitchen,2022-10-05,18,In Transit,FL,1460,1664,204,Kelly,
1493,Montgomery,Eden,1725,Electronics,2022-10-22,15,Shipped,AL,215,265,50,Priscilla,
1494,Esquivel,Matias,1726,Home & Kitchen,2022-10-10,18,Delivered,GA,810,992,182,Terrence,
1495,Murray,Kyson,1727,Books,2022-10-25,9,Shipped,GA,1380,1666,286,Kelly,
1496,Joseph,Fernanda,1728,Books,2022-10-18,5,Shipped,GA,1160,1473,313,Kelly,
1497,Rich,Brooklynn,1729,Pets,2022-10-02,8,Delivered,AL,1220,1537,317,Daniel,
1498,Weiss,Ivan,1730,Pets,2022-10-20,4,Shipped,SC,1380,1654,274,Priscilla,
1499,Burgess,Dominic,1731,Sports & Outdoors,2022-10-27,13,Delivered,SC,155,172,17,Kelly,
1500,Horn,Renata,1732,Home & Kitchen,2022-10-21,4,Delivered,NC,690,869,179,Terrence,
1501,Yu,Briggs,1733,Books,2022-10-10,8,Delivered,LA,415,461,46,Terrence,
1502,Huynh,Sarah,1734,Home & Kitchen,2022-10-16,1,Shipped,AL,910,1115,205,Priscilla,
1503,Berger,Jason,1735,Personal Care,2022-10-05,1,Shipped,FL,625,751,126,Priscilla,
1504,Wong,Sage,1736,Personal Care,2022-10-16,19,Shipped,FL,800,947,147,Brian,
1505,Silva,Beau,1737,Personal Care,2022-10-07,1,Delivered,LA,75,96,21,Terrence,
1506,Lin,Stevie,1738,Clothing,2022-10-12,16,Shipped,SC,210,244,34,Daniel,
1507,Beard,Garrett,1739,Clothing,2022-10-21,15,Cancelled,FL,20,24,4,Daniel,Late Delivery
1508,Ramsey,Leland,1740,Personal Care,2022-10-28,14,Shipped,SC,230,297,67,Kelly,
1509,Fletcher,Maximus,1741,Electronics,2022-10-31,5,Delivered,NC,745,932,187,Terrence,
1510,Frank,Camilo,1742,Books,2022-10-02,17,Shipped,GA,75,88,13,Kelly,
1511,Wong,Zyaire,1743,Clothing,2022-10-27,4,Shipped,AL,1410,1690,280,Daniel,
1512,Shields,Eduardo,1744,Clothing,2022-10-30,6,Shipped,LA,680,814,134,Kelly,
1513,Zuniga,Edwin,1745,Personal Care,2022-10-08,7,In Transit,LA,595,678,83,Daniel,
1514,Wong,Julian,1746,Personal Care,2022-10-16,14,Delivered,FL,1190,1346,156,Brian,
1515,Pacheco,Erick,1747,Clothing,2022-10-30,15,Shipped,FL,50,64,14,Terrence,
1516,Donovan,Austin,1748,Clothing,2022-10-04,11,Shipped,AL,835,1055,220,Kelly,
1517,Manning,Blake,1749,Books,2022-10-20,15,Shipped,FL,1480,1682,202,Brian,
1518,Ochoa,Connor,1750,Electronics,2022-10-09,9,Delivered,LA,105,117,12,Priscilla,
1519,Kramer,Xander,1751,Home & Kitchen,2022-10-17,1,Shipped,LA,15,18,3,Kelly,
1520,Sandoval,Raelynn,1752,Pets,2022-10-04,19,Shipped,SC,730,938,208,Priscilla,
1521,Hess,Ronin,1753,Sports & Outdoors,2022-10-22,11,Delivered,NC,320,366,46,Terrence,
1522,Gregory,Kairo,1754,Home & Kitchen,2022-10-01,14,In Transit,SC,70,82,12,Terrence,
1523,Randolph,Pablo,1755,Sports & Outdoors,2022-10-19,15,Delivered,AL,1070,1361,291,Brian,
1524,Kaur,Frederick,1756,Home & Kitchen,2022-10-16,7,Shipped,SC,25,31,6,Terrence,
1525,Skinner,William,1757,Personal Care,2022-10-24,18,Delivered,LA,755,841,86,Priscilla,
1526,Bennett,Josue,1758,Home & Kitchen,2022-10-02,7,Delivered,LA,630,700,70,Kelly,
1527,Carter,Brian,1759,Electronics,2022-10-31,2,Shipped,FL,305,367,62,Kelly,
1528,Hamilton,Asher,1760,Electronics,2022-10-16,4,In Transit,SC,1210,1491,281,Brian,
1529,Velazquez,Dawson,1761,Clothing,2022-10-30,3,Delivered,FL,840,1010,170,Daniel,
1530,Russell,Elle,1762,Pets,2022-10-18,19,Delivered,FL,170,216,46,Terrence,
1531,Case,Jeremiah,1763,Pets,2022-10-22,18,Delivered,NC,490,553,63,Priscilla,
